latitude;longitude;GoPlaceIt_CL;PortalInmobiliario;Yapo
-33.4660187;-70.6297531;;3.0;
-33.466018;-70.626574;1.0;;
-33.4660143;-70.6325294;;1.0;
-33.4660106;-70.6756008;;2.0;
-33.4660075;-70.64563199999999;;;1.0
-33.4659858;-70.6500563;;;5.0
-33.4659794;-70.6489113;;;1.0
-33.465974911617;-70.649728775024;1.0;;
-33.4659749116167;-70.6497287750244;;;1.0
-33.46597;-70.64998;;;1.0
-33.4659570113363;-70.6497502326965;;;1.0
-33.465957011336;-70.649750232697;1.0;;
-33.465939;-70.629852;1.0;;
-33.465938;-70.629783;1.0;1.0;
-33.465928745238095;-70.64975401190476;1.0;;
-33.4659247;-70.6299632;;1.0;
-33.4659247;-70.62996319999999;2.0;;
-33.4659233;-70.6299667;;5.0;
-33.465920428488;-70.649746474535;1.0;;
-33.4659157;-70.6299744;;14.0;
-33.4659138;-70.6299713;2.0;11.0;3.0
-33.4659004;-70.6298981;;1.0;
-33.4658967;-70.6299458;;1.0;
-33.4658263;-70.6298442;;;4.0
-33.465809;-70.649773;8.0;;5.0
-33.465803;-70.6500722;;;1.0
-33.465791;-70.6500846;;;1.0
-33.465781;-70.64901;1.0;;
-33.465758;-70.649779;1.0;;
-33.465755;-70.649757;9.0;;1.0
-33.4657523;-70.64986;1.0;;
-33.4657492;-70.6498241;5.0;;5.0
-33.4657457;-70.6498015;7.0;;4.0
-33.4657445;-70.6368061;;3.0;
-33.465728839237;-70.649767932207;1.0;;
-33.4657212;-70.6285809;;1.0;
-33.4657103;-70.6746791;;3.0;
-33.4657097;-70.6746826;;3.0;
-33.46570338;-70.64878702;1.0;;1.0
-33.4657026;-70.6498025;15.0;;3.0
-33.4657026;-70.64980249999999;4.0;;8.0
-33.465701988739;-70.649757203371;1.0;;
-33.4656994;-70.6365273;;1.0;
-33.4656851;-70.636647;;3.0;
-33.465679;-70.628548;7.0;7.0;
-33.4656599;-70.6284652;;4.0;
-33.465659898417;-70.628465155403;;;4.0
-33.4656491;-70.6497277;1.0;;
-33.4656487;-70.6285629;;2.0;
-33.465626;-70.648918;1.0;;
-33.46562;-70.649171;1.0;;
-33.4656029;-70.6285706;;3.0;
-33.4656017;-70.6285685;1.0;1.0;
-33.4655979;-70.6286224;;;1.0
-33.4655958;-70.6306942;8.0;8.0;
-33.4655952;-70.6285019;;21.0;
-33.465595;-70.628546;1.0;;
-33.46557509119202;-70.65028667449951;;;1.0
-33.46556;-70.65004;;;8.0
-33.4655384;-70.66494899999998;1.0;;
-33.4655367;-70.6286583;;1.0;
-33.4655037;-70.6286163;;1.0;
-33.465502;-70.650032;1.0;;
-33.4654999;-70.6286545;;2.0;
-33.4654991;-70.6286013;;2.0;
-33.4654988;-70.6286549;3.0;8.0;4.0
-33.4654527;-70.6285431;;;1.0
-33.4654309;-70.6511157;;;1.0
-33.4654309;-70.648927;1.0;;1.0
-33.4654121;-70.6346588;;1.0;
-33.4654113;-70.6346621;1.0;2.0;
-33.4654041;-70.6520067;1.0;;
-33.4654041;-70.649818;15.0;;18.0
-33.465385;-70.648918;16.0;;18.0
-33.465351;-70.649214;1.0;;
-33.4653487;-70.6368028;;1.0;
-33.46534;-70.64985;5.0;;
-33.4653335;-70.6486747;2.0;;
-33.4653206;-70.6282272;;2.0;
-33.4653205;-70.6282237;;1.0;
-33.4652963;-70.648944;17.0;;17.0
-33.46528680531379;-70.65252638305711;;;1.0
-33.46528;-70.649021;1.0;;
-33.4652772;-70.64896;;;10.0
-33.4652644;-70.6490689;2.0;;2.0
-33.4652238;-70.6512592;2.0;;
-33.465215;-70.653793;1.0;;
-33.46521027874129;-70.64427131628047;;;1.0
-33.4651871;-70.6355972;;3.0;
-33.4651833;-70.6355286;;2.0;
-33.465153;-70.648483;1.0;;
-33.465131;-70.652858;1.0;;
-33.4651119;-70.6317678;;1.0;
-33.465072;-70.6551667;;;1.0
-33.465072;-70.652978;8.0;;5.0
-33.465072;-70.65297799999999;3.0;;10.0
-33.465028985143334;-70.65095259429273;;;1.0
-33.4650171;-70.6280635;1.0;2.0;
-33.4650158;-70.6468847;3.0;;1.0
-33.4649907;-70.6529333;;;1.0
-33.464961582115244;-70.64996659235392;;;1.0
-33.4649601;-70.6271378;1.0;;2.0
-33.46496;-70.65294;5.0;;
-33.4649538;-70.6467681;;;1.0
-33.46492;-70.649121;1.0;;
-33.4648953;-70.6393209;;1.0;
-33.4648933;-70.6394882;;1.0;
-33.46485;-70.64887;1.0;;
-33.4647942;-70.640007;;1.0;
-33.4647751;-70.6529164;1.0;;
-33.4647692;-70.6469748;1.0;;
-33.464761;-70.64887;1.0;;
-33.46471586960059;-70.64890265464783;;;1.0
-33.4647053;-70.6501902;1.0;;
-33.464699;-70.6389331;;2.0;
-33.4646708;-70.6468439;3.0;;1.0
-33.4646454;-70.6355286;;2.0;
-33.464644;-70.6355284;2.0;2.0;
-33.4646186;-70.649034;2.0;;1.0
-33.464599516022;-70.648849010468;1.0;;
-33.464595;-70.646889;1.0;;
-33.4645929;-70.6377124;1.0;21.0;15.0
-33.4645779;-70.6376746;1.0;;
-33.4645755;-70.6287418;1.0;6.0;2.0
-33.464574;-70.6395115;;1.0;
-33.46451140000001;-70.6280689;;;1.0
-33.4645114;-70.6280689;10.0;12.0;
-33.46449;-70.643267;1.0;;
-33.4644712;-70.6348374;;1.0;
-33.4644662;-70.631019;;1.0;
-33.4644623;-70.6405585;;1.0;
-33.4644185;-70.6330385;2.0;5.0;1.0
-33.4643451;-70.5966302;;;1.0
-33.46434407018;-70.628106391071;1.0;;
-33.46433;-70.65293;1.0;;
-33.4643184;-70.5943137;1.0;;1.0
-33.4643094;-70.6318584;;3.0;
-33.4642445;-70.6371781;;1.0;
-33.464242;-70.637047;1.0;1.0;
-33.46424;-70.59438;;;1.0
-33.4642135;-70.6501407;1.0;;
-33.4642119;-70.6369932;;1.0;
-33.464209;-70.639811;;2.0;
-33.464197;-70.640749;;1.0;
-33.4641948;-70.6502678;1.0;;
-33.464194;-70.655165;1.0;;
-33.4641828;-70.63516;;1.0;
-33.464128327208;-70.63309528817;1.0;;
-33.4641283;-70.6330953;;1.0;
-33.4640755;-70.6549506;;;1.0
-33.4640646;-70.6548672;1.0;;4.0
-33.464062497481;-70.635545253754;1.0;;
-33.46404;-70.64874;1.0;;
-33.46404;-70.64028250000001;;;6.0
-33.46404;-70.6402825;;7.0;
-33.46402669612703;-70.72096824645996;;;1.0
-33.464008331299;-70.664131164551;1.0;;
-33.4640081;-70.6641307;1.0;;2.0
-33.464006;-70.650018;;;1.0
-33.4639918;-70.631938;;1.0;
-33.4639868;-70.6647813;1.0;;1.0
-33.4639702;-70.6412354;;5.0;
-33.46396910000001;-70.6412386;;;4.0
-33.4639691;-70.6412386;2.0;16.0;
-33.463963;-70.655022;1.0;;
-33.4639572;-70.6548136;1.0;;2.0
-33.463955093374004;-70.65037250518799;1.0;;
-33.463955093374;-70.650372505188;;;1.0
-33.463932612615;-70.641320007853;1.0;;
-33.4639204;-70.6307202;;3.0;
-33.4639091;-70.6650009;;1.0;
-33.46389;-70.66423;2.0;;
-33.4638824;-70.6356049;;1.0;
-33.4638696;-70.6412457;;1.0;
-33.463775;-70.654992;;;6.0
-33.4637541;-70.65570810000001;;;1.0
-33.4637541;-70.6557081;2.0;;
-33.463737;-70.664871;1.0;;
-33.46373;-70.6312;1.0;;
-33.4636771;-70.65600630000002;;;1.0
-33.46366868177044;-70.66444873809814;1.0;;
-33.4636673;-70.6297431;;3.0;
-33.463627;-70.641411;2.0;4.0;2.0
-33.463566;-70.655609;;;7.0
-33.4635455;-70.6561869;;;1.0
-33.4635341;-70.6470477;1.0;;
-33.4635124;-70.6720123;;1.0;
-33.463472;-70.646266;;;1.0
-33.463468;-70.651651;;;1.0
-33.4634608;-70.6723958;1.0;1.0;
-33.46345387244672;-70.62226295471191;;;1.0
-33.4634414;-70.6722701;;1.0;
-33.4634296;-70.6487252;;;1.0
-33.46341807084102;-70.64620971679686;1.0;;
-33.463418070841;-70.6462097167969;;;1.0
-33.4634034;-70.6322319;;3.0;
-33.46338226922054;-70.65402030944824;;;1.0
-33.4633464675853;-70.6459522247314;;;1.0
-33.46334646758526;-70.64595222473145;1.0;;
-33.4633357;-70.6417534;;;2.0
-33.463312;-70.655371;1.0;;
-33.4632912;-70.6359406;;2.0;
-33.4632874;-70.6414337;;1.0;
-33.463287;-70.641436;;1.0;
-33.4632794;-70.6353957;;1.0;
-33.463267;-70.6411664;;1.0;
-33.463248071294;-70.651858503111;1.0;;
-33.463245;-70.6648;1.0;;
-33.4632437;-70.6531475;1.0;;1.0
-33.463191;-70.6513665;1.0;;
-33.4631644;-70.6487809;;;2.0
-33.4631589;-70.6413666;;3.0;
-33.4631546;-70.6491237;11.0;;
-33.4631546;-70.64912369999999;;;12.0
-33.4631318;-70.641313;2.0;7.0;2.0
-33.463131;-70.6413116;;6.0;
-33.4631157;-70.6402435;;1.0;
-33.46311;-70.64171;;;1.0
-33.4630959;-70.6417894;;1.0;
-33.4630589;-70.6424011;;1.0;
-33.463015;-70.648814;4.0;;
-33.46298845;-70.6340003;1.0;;
-33.4629861;-70.6487563;;;1.0
-33.4629798;-70.6416524;;1.0;
-33.4629745;-70.6340027;;3.0;
-33.4629696;-70.6489517;;;4.0
-33.46295264862132;-70.65384864807129;;;1.0
-33.46295264862132;-70.65204620361328;;;1.0
-33.46295264862132;-70.6486988067627;;;1.0
-33.4629403;-70.6445966;1.0;;
-33.46292;-70.65106;;;1.0
-33.4629179;-70.6487618;;;8.0
-33.462911547715;-70.648070891732;2.0;;
-33.4629106;-70.6502131;;;1.0
-33.4629106;-70.6480244;48.0;;49.0
-33.46291;-70.648872;5.0;;3.0
-33.462885;-70.641181;1.0;;
-33.462871551514;-70.664527893066;1.0;;
-33.4628712;-70.6645257;5.0;;3.0
-33.46281;-70.66482;;;1.0
-33.46280944128175;-70.65007209777832;;;1.0
-33.4627646;-70.6360153;1.0;1.0;
-33.4627628;-70.6538959;;;1.0
-33.46276;-70.6488;9.0;;
-33.4627548;-70.6643755;;;1.0
-33.462754403278375;-70.6490650346818;;;1.0
-33.462754403278;-70.649065034682;1.0;;
-33.4627533;-70.6725006;;1.0;
-33.46273783752324;-70.65367698669434;;;1.0
-33.46273783752324;-70.64294815063477;1.0;;
-33.4627378375232;-70.6429481506348;;;1.0
-33.4627347;-70.6510263;;;1.0
-33.4627024;-70.6412594;;1.0;
-33.4626899;-70.6509733;1.0;;1.0
-33.462682;-70.651092;1.0;;
-33.46266623370559;-70.65324783325195;;;1.0
-33.46266623370559;-70.65109133720398;;;1.0
-33.46266623370559;-70.64157485961914;;;1.0
-33.4626639;-70.6510709;1.0;;1.0
-33.4626482;-70.6541673;1.0;;1.0
-33.462643;-70.633537;1.0;;
-33.46264227888116;-70.62878086655354;;;1.0
-33.462630431775;-70.675220489502;1.0;;
-33.4626304;-70.6752205;;1.0;
-33.4626183;-70.6288165;;1.0;
-33.46261826922633;-70.62881645949136;;;1.0
-33.4626157;-70.6496667;;;2.0
-33.46261253080355;-70.637948513031;;;1.0
-33.4626051;-70.65405919999999;;;1.0
-33.462601;-70.646994;1.0;;
-33.4625961;-70.6514513;1.0;;1.0
-33.46259462982881;-70.62938690185547;1.0;;
-33.4625946298288;-70.6293869018555;;;1.0
-33.46259;-70.65446;;;2.0
-33.462588528075;-70.651271404074;6.0;;5.0
-33.462584;-70.6515839;4.0;;2.0
-33.462584;-70.65158389999999;;;2.0
-33.4625778;-70.6550939;2.0;;1.0
-33.462569289929924;-70.62864194309893;;;1.0
-33.4625581;-70.6731277;;1.0;
-33.4625471;-70.6521633;1.0;;1.0
-33.4625471;-70.65216329999998;;;1.0
-33.4625432;-70.6512314;;;2.0
-33.462532;-70.639595;;7.0;
-33.462530036249404;-70.62866778042901;;;1.0
-33.462523025892864;-70.65384864807129;;;1.0
-33.462523025892864;-70.6534194946289;;;1.0
-33.462523025892864;-70.63952565193176;;;1.0
-33.4625202;-70.6525381;2.0;;2.0
-33.4625168;-70.630806;;1.0;
-33.462512;-70.650288;1.0;;
-33.4624636;-70.6336872;2.0;2.0;
-33.4624634;-70.6336899;;2.0;
-33.462463152941176;-70.65510592352942;1.0;;
-33.462463;-70.655106;2.0;;
-33.4624587;-70.6393756;;2.0;
-33.4624451;-70.6465442;7.0;;5.0
-33.462437;-70.646873;2.0;;
-33.462415619878065;-70.63960075378418;;;1.0
-33.4624128;-70.6342069;;9.0;
-33.462412781076;-70.634206913492;1.0;;
-33.4623971;-70.6513805;1.0;;
-33.4623967;-70.6514613;;;1.0
-33.46237981784356;-70.64934253692627;;;1.0
-33.4623755;-70.6505343;;;1.0
-33.4623584;-70.6460838;1.0;;2.0
-33.4623373;-70.6469775;6.0;;2.0
-33.4623373;-70.64697749999999;;;3.0
-33.46223304261671;-70.65128489235393;;;1.0
-33.4622285;-70.628785;;1.0;
-33.46222845957724;-70.62878502232327;;;1.0
-33.462228459577;-70.628785022323;1.0;;
-33.462201;-70.6732667;;1.0;
-33.462200807449;-70.638291835785;;;1.0
-33.4621996;-70.6371177;;1.0;
-33.462176;-70.651788;1.0;;
-33.4621658;-70.6371078;;2.0;
-33.462162;-70.639328;;5.0;
-33.4621535;-70.6461386;;;1.0
-33.4621474;-70.6383407;;2.0;
-33.462147;-70.6735;11.0;;
-33.4621382;-70.6740397;;1.0;
-33.4620911;-70.6384901;;;1.0
-33.46209109999999;-70.6384901;1.0;;
-33.4620903;-70.6342391;1.0;;
-33.462067;-70.6744235;;1.0;
-33.4620511;-70.6395538;;;7.0
-33.462049;-70.646028;2.0;;
-33.46197;-70.59839;;;1.0
-33.46195019227616;-70.6446647644043;;;1.0
-33.461927;-70.644908;1.0;;
-33.4619136;-70.639387;;2.0;
-33.4618935;-70.62871230000002;40.0;;
-33.46189;-70.63547;1.0;;
-33.4618821;-70.6287157;;3.0;3.0
-33.461834;-70.6332245;;2.0;
-33.4618295;-70.653333;1.0;;
-33.46176;-70.6741406;;1.0;
-33.4617195;-70.6367798;;1.0;
-33.461708526958816;-70.62824964523315;;;1.0
-33.4616638;-70.673933;;3.0;
-33.4616217;-70.6466086;1.0;;
-33.4615868;-70.63850830000001;1.0;;
-33.4615868;-70.6385083;;1.0;
-33.4615813;-70.6279739;;;1.0
-33.4615784;-70.6294708;;1.0;
-33.461577414135;-70.651003612464;2.0;;
-33.4615528;-70.6511424;;;2.0
-33.4615429;-70.6462261;1.0;;1.0
-33.4615308;-70.6295764;;3.0;
-33.46152056457957;-70.64586639404297;;;1.0
-33.4615;-70.65128;;;2.0
-33.4614909;-70.6283408;;;1.0
-33.461467;-70.6741703;;1.0;
-33.4614248;-70.6512571;;;1.0
-33.46142;-70.68831;;;1.0
-33.46142;-70.65065;1.0;;
-33.46137735487421;-70.64638137817383;;;1.0
-33.461375504266;-70.651221153275;2.0;;2.0
-33.4613743;-70.646201;5.0;;4.0
-33.461373;-70.65533289999999;2.0;;
-33.4613419;-70.6319427;;4.0;
-33.4613278;-70.6462021;;;6.0
-33.4613238;-70.6559698;1.0;;
-33.4612794;-70.65319450000001;1.0;;1.0
-33.4612794;-70.6531945;2.0;;
-33.4612714;-70.6535649;1.0;;1.0
-33.461262;-70.628799;1.0;1.0;
-33.461260478218605;-70.65130124054815;;;1.0
-33.4612524;-70.6365638;;1.0;
-33.4612506;-70.6514355;2.0;;
-33.4612506;-70.65143549999999;;;1.0
-33.4612306;-70.6313231;1.0;1.0;
-33.461228;-70.646286;1.0;;
-33.46122751111108;-70.64602845237897;1.0;;
-33.46122;-70.650478;3.0;;3.0
-33.4612018;-70.6505267;1.0;;1.0
-33.4612;-70.64594;;;1.0
-33.4611893;-70.6284103;;3.0;
-33.461188207966;-70.633259060318;1.0;;
-33.4611882;-70.6332591;;3.0;
-33.4611672;-70.6289015;;1.0;
-33.461157;-70.6457;2.0;;
-33.4611544;-70.6289051;;1.0;
-33.4611543897912;-70.62890505117669;;;1.0
-33.461154389791;-70.628905051177;1.0;;
-33.4611462;-70.6286369;;5.0;
-33.4611424;-70.6490119;;;1.0
-33.4611387;-70.6512931;1.0;;1.0
-33.461127;-70.628614;1.0;1.0;
-33.4611091;-70.6396146;;2.0;
-33.461105;-70.651318;1.0;;
-33.4611015;-70.6287003;;2.0;
-33.4610979;-70.63947;;;1.0
-33.4610956;-70.6284371;2.0;1.0;1.0
-33.4610939;-70.6284409;;5.0;
-33.4610846878136;-70.64778836560669;;;1.0
-33.4610673;-70.6285147;;4.0;1.0
-33.4610555;-70.6360059;1.0;1.0;
-33.4610465;-70.6358879;1.0;1.0;
-33.460999;-70.644806;;;6.0
-33.4609963;-70.6649544;1.0;;1.0
-33.4609926;-70.64608679999999;2.0;;
-33.4609718;-70.6284866;;3.0;
-33.4609184;-70.6393356;;2.0;
-33.4609181;-70.6393374;2.0;3.0;
-33.4608616;-70.6339517;;1.0;
-33.460841;-70.6750508;1.0;;
-33.460773;-70.639305;2.0;;
-33.460762;-70.656484;1.0;;
-33.4607154;-70.636191;;1.0;
-33.4606857;-70.6749725;;2.0;
-33.4606819;-70.6360931;;3.0;
-33.4605983;-70.6376112;;;1.0
-33.4605598;-70.6297379;;1.0;
-33.460526;-70.6764345;;1.0;
-33.4605171;-70.6490784;1.0;;1.0
-33.460516538019945;-70.62915664439217;;;5.0
-33.4605165;-70.6291566;;5.0;
-33.46050181350584;-70.64539333164271;1.0;;
-33.4604378;-70.628685;;10.0;
-33.46043;-70.65051;1.0;;
-33.46037488031268;-70.6527328491211;;;1.0
-33.460357;-70.631848;;4.0;
-33.460335;-70.650291;1.0;;
-33.4602858;-70.6361481;;3.0;
-33.460285766184;-70.636148084656;1.0;;
-33.4602814;-70.6368942;;1.0;
-33.4602624;-70.6498081;;;1.0
-33.46024682874031;-70.62830752884683;;;1.0
-33.46023;-70.64976;;;1.0
-33.4602165;-70.6728861;1.0;;
-33.46019174340995;-70.65033706375425;;;1.0
-33.460186;-70.6728973;;2.0;
-33.460186;-70.649854;1.0;;
-33.4601784;-70.6302109;;2.0;
-33.4601248;-70.636229;;1.0;
-33.4601212;-70.6752243;;2.0;
-33.4601035;-70.6773612;;1.0;
-33.460027571216;-70.652934211679;1.0;;
-33.46001;-70.63155;1.0;;
-33.4600031;-70.643044;2.0;;2.0
-33.46;-70.64;;5.0;6.0
-33.4599941;-70.6355425;;5.0;
-33.4599717;-70.6542416;;1.0;
-33.4599295;-70.6329256;1.0;2.0;
-33.4598984;-70.6774726;;1.0;
-33.4598894;-70.6448946;1.0;;1.0
-33.45975;-70.65431;;;4.0
-33.4597161;-70.6500595;;;1.0
-33.4596621;-70.6549543;;1.0;
-33.45966208836127;-70.65495426285294;;;1.0
-33.4596596;-70.6332245;;2.0;
-33.4596062;-70.6543121;;10.0;
-33.4596054;-70.6543107;4.0;10.0;8.0
-33.459554;-70.654391;1.0;;
-33.45955369;-70.65439128;;;1.0
-33.4595239;-70.6418864;1.0;3.0;
-33.4595239;-70.64188639999999;1.0;;
-33.4595222;-70.6418839;;1.0;
-33.459507;-70.6511841;;1.0;
-33.4594822;-70.61180809999999;1.0;;
-33.4594386;-70.6501883;2.0;;2.0
-33.45943;-70.64311;1.0;;
-33.4593548;-70.631564;;4.0;
-33.459351;-70.641975;1.0;;
-33.4593426;-70.6425932;;1.0;
-33.4593265;-70.6533409;1.0;1.0;
-33.4593263;-70.6533767;1.0;2.0;
-33.45930078756172;-70.63891410827637;;;1.0
-33.4592896;-70.6533051;;2.0;
-33.4592857;-70.6421127;;11.0;
-33.459279;-70.653469;1.0;1.0;
-33.459272;-70.6544363;;1.0;
-33.45927198217355;-70.65443626090952;;;1.0
-33.4592706;-70.6527428;1.0;;
-33.4592705;-70.6527405;;2.0;
-33.4592667;-70.6414871;;1.0;
-33.4592365;-70.6532336;;10.0;2.0
-33.4592361;-70.6532364;;9.0;
-33.4592343;-70.6555065;1.0;2.0;1.0
-33.45922720166509;-70.64820301155912;;;1.0
-33.459221;-70.653473;2.0;;
-33.4592185;-70.6363127;;1.0;
-33.4592044;-70.6345812;;1.0;
-33.4592018;-70.6315994;;1.0;
-33.4591789;-70.6529083;;;1.0
-33.45917;-70.65267;;;1.0
-33.4591685;-70.6448292;;;4.0
-33.4591675;-70.6527863;;2.0;
-33.4591663;-70.6527877;;1.0;
-33.4591623;-70.6299448;;1.0;
-33.4591446;-70.6346436;;1.0;
-33.4591072;-70.6529548;10.0;19.0;12.0
-33.4591064;-70.6529541;;3.0;
-33.4591026;-70.6487503;;4.0;
-33.4591018;-70.6301747;;;1.0
-33.4590799;-70.6295353;;2.0;
-33.459079893914364;-70.62953527505493;;;1.0
-33.45906;-70.65637;;;2.0
-33.459030151367;-70.640907287598;1.0;;
-33.45903;-70.64091;;7.0;
-33.4590296;-70.6409057;1.0;1.0;
-33.45901436;-70.65350533;;;1.0
-33.4590061;-70.7464882;;;1.0
-33.4590019;-70.6529546;;4.0;
-33.4590007;-70.6408009;4.0;3.0;
-33.458977;-70.646851;1.0;;
-33.458960134043;-70.655666342553;1.0;;
-33.45896;-70.65345;1.0;;
-33.45895275945646;-70.64295558365116;;;1.0
-33.458952759456;-70.642955583651;1.0;;
-33.4589272;-70.6537552;;3.0;
-33.4589256;-70.653753;2.0;5.0;2.0
-33.458922428231;-70.654300185325;1.0;;
-33.4589224;-70.6543002;;1.0;
-33.4589085;-70.6529566;;8.0;
-33.458907;-70.629226;;1.0;
-33.458906950219;-70.629225969315;1.0;;
-33.458889833605;-70.629287738344;1.0;;
-33.4588737;-70.6535568;;2.0;
-33.4588432;-70.6639686;;;1.0
-33.4588356;-70.6303101;;1.0;
-33.458835;-70.630309;;1.0;
-33.4588306;-70.6389588;;;1.0
-33.4588165;-70.6301575;;2.0;
-33.458798;-70.6302878;;7.0;
-33.4587975;-70.6302872;;5.0;
-33.4587708;-70.6536942;;29.0;
-33.4587692;-70.653695;2.0;3.0;1.0
-33.4587617;-70.6638879;;;1.0
-33.4587555;-70.6401672;;3.0;
-33.4587539;-70.6303314;1.0;;
-33.4587509;-70.6302807;;;2.0
-33.45873;-70.70347;;;1.0
-33.458728;-70.643034;1.0;;
-33.458725;-70.650681;1.0;;
-33.458723;-70.655715;;2.0;
-33.4587185;-70.6301521;;1.0;
-33.4587114;-70.6469833;1.0;2.0;1.0
-33.4587071;-70.6325235;;1.0;
-33.4587065;-70.642051;;1.0;
-33.4587059;-70.6303329;;1.0;
-33.4587021;-70.6303177;;1.0;
-33.4586945;-70.6557007;;15.0;
-33.4586945;-70.6557;;2.0;
-33.458694458008;-70.655700683594;1.0;;
-33.458694;-70.6557;;1.0;
-33.458693;-70.6557043;3.0;6.0;2.0
-33.458686;-70.6339855;;4.0;
-33.458683;-70.6557159;;2.0;
-33.4586687883722;-70.64288377761841;;;1.0
-33.458668788372;-70.642883777618;1.0;;
-33.4586649;-70.6549563;;2.0;
-33.4585915;-70.6397858;;2.0;
-33.4585734;-70.6295797;11.0;29.0;12.0
-33.4585724;-70.6295776;;20.0;
-33.45856681909295;-70.66836652096761;;;1.0
-33.4585668;-70.6683665;;2.0;
-33.4585489147184;-70.62925815582275;;;1.0
-33.4585385;-70.6557519;;;1.0
-33.458538;-70.639389;4.0;;
-33.4585377;-70.6405329;;1.0;
-33.4585124;-70.6506706;;1.0;
-33.4584961;-70.6507263;;3.0;
-33.4584942;-70.6507242;;4.0;
-33.4584932;-70.6394037;;1.0;
-33.458493176471;-70.639403682353;1.0;;
-33.458489242355;-70.630273818533;1.0;;
-33.458489;-70.630274;1.0;1.0;
-33.4584884;-70.6291228;;1.0;
-33.458488366375;-70.629122760549;1.0;;
-33.4584571;-70.6407291;;4.0;
-33.4584219;-70.6442692;1.0;;
-33.4584202;-70.6404503;;1.0;
-33.458414651024526;-70.65282940864563;;;1.0
-33.458406714701;-70.629040606274;1.0;;
-33.4584067;-70.6290406;;1.0;
-33.458405700104215;-70.65361261367798;;;1.0
-33.45839;-70.62919;1.0;;
-33.45838779826081;-70.64035177230835;;;1.0
-33.4583825;-70.62922999999999;1.0;;
-33.4583666;-70.6441374;9.0;13.0;4.0
-33.4583666;-70.64413739999999;;;2.0
-33.4583664;-70.6441345;;15.0;
-33.458352;-70.63031;1.0;;
-33.45835;-70.65282;;;1.0
-33.4583489;-70.6529548;;1.0;
-33.45834843569397;-70.64744420629881;;;1.0
-33.4583484;-70.6474442;;2.0;
-33.4583473;-70.6529541;;5.0;
-33.4583359;-70.640007;;1.0;
-33.4583341;-70.6455874;;5.0;
-33.4583321;-70.65271;;25.0;
-33.45831619085021;-70.64425706863402;;;1.0
-33.4583139;-70.6402218;8.0;9.0;6.0
-33.458313;-70.6402206;;23.0;
-33.458298288988324;-70.65513610839844;1.0;;
-33.4582982889883;-70.6551361083984;;;1.0
-33.458295;-70.628872;;;1.0
-33.4582939;-70.6395721;1.0;2.0;2.0
-33.458271;-70.6292725;;2.0;
-33.4582634;-70.644165;;4.0;
-33.45826248525346;-70.64045906066895;;;1.0
-33.4582617;-70.6441663;6.0;4.0;2.0
-33.4582596;-70.6294403;;3.0;
-33.458257924427;-70.644088288497;1.0;;
-33.4582579;-70.64408829999999;;2.0;
-33.4582496;-70.6555178;;1.0;
-33.4582481;-70.6481171;;1.0;
-33.4582474;-70.6442282;1.0;1.0;
-33.458246;-70.631254;;1.0;
-33.45824;-70.645519;1.0;2.0;
-33.45824;-70.63952;;1.0;
-33.4582399;-70.6455189;;3.0;
-33.4582346;-70.6432898;;5.0;
-33.45822980000001;-70.63948280000001;;;1.0
-33.4582298;-70.6394828;6.0;16.0;3.0
-33.4582291;-70.6394806;;21.0;
-33.458229;-70.639458;1.0;;
-33.4582288;-70.6394584;1.0;;1.0
-33.4582024;-70.644165;;6.0;
-33.4581985;-70.6557007;;1.0;
-33.4581838;-70.6554106;3.0;4.0;5.0
-33.45818;-70.64314;1.0;;
-33.4581794;-70.6476893;;11.0;
-33.4581757;-70.6304398;;4.0;
-33.458169;-70.650796;1.0;;
-33.458168;-70.6476593;;1.0;
-33.4581673;-70.6476571;;1.0;
-33.4581536;-70.6529398;;1.0;
-33.4581375;-70.6398315;;1.0;
-33.458119270166144;-70.6403088569641;;;1.0
-33.4581146;-70.6448441;;3.0;
-33.4581108;-70.6395441;;;2.0
-33.458107;-70.6389866;;8.0;
-33.4581047;-70.6457054;2.0;3.0;1.0
-33.4580895;-70.6422969;;2.0;
-33.458055065748;-70.661051654697;1.0;;
-33.458048;-70.6476446;;;1.0
-33.4580237;-70.6554579;;;2.0
-33.458011858695414;-70.63101768493652;;;1.0
-33.4580116;-70.6475983;;1.0;
-33.4580078;-70.6300354;;1.0;
-33.4580051;-70.6476019;1.0;;
-33.458004;-70.6475983;;1.0;
-33.4579964;-70.6554642;;10.0;
-33.4579964;-70.6411855;10.0;11.0;
-33.4579964;-70.64118549999999;;;10.0
-33.4579958;-70.6554642;1.0;3.0;1.0
-33.457993956770686;-70.64290523529053;;;1.0
-33.4579811;-70.6518173;;1.0;
-33.457976054842256;-70.64556598663329;;;1.0
-33.4579697;-70.6403078;;;1.0
-33.457962;-70.6395416;;2.0;
-33.457959;-70.639302;3.0;;
-33.457949;-70.640105;1.0;1.0;
-33.4579484;-70.6303025;11.0;9.0;1.0
-33.4579468;-70.6556015;;2.0;
-33.4579468;-70.6303024;;6.0;
-33.4579416;-70.6431218;;7.0;1.0
-33.4579403;-70.6431627;;4.0;
-33.45794025097433;-70.64316272735596;;;1.0
-33.457940250974;-70.643162727356;1.0;;1.0
-33.4579274;-70.655243;;1.0;
-33.4579105;-70.6480551;;3.0;
-33.457910461026;-70.648055076599;2.0;;
-33.457906;-70.6521355;;;2.0
-33.457901;-70.6399231;;10.0;
-33.457901;-70.6399002;;1.0;
